"SecurityId","OrderId","ClientOrderId","DateTime","Price","Volume","Side"
"1","260","-241","2021-04-14 11:58:44.420","43","0","Buy"
"1","261","267","2021-04-14 11:58:44.648","45","28","Sell"
"1","262","268","2021-04-14 11:58:46.628","42","114","Buy"
"1","263","269","2021-04-14 11:58:48.050","0","35","Sell"
"1","264","270","2021-04-14 11:58:49.853","44","697","Sell"
"1","265","-159","2021-04-14 11:58:50.070","46","0","Sell"
"1","266","-152","2021-04-14 11:58:50.647","46","0","Sell"
"1","267","-259","2021-04-14 11:58:51.106","43","0","Buy"
"1","268","274","2021-04-14 11:58:51.587","44","31","Sell"
"1","269","275","2021-04-14 11:58:52.370","43","35","Buy"
"1","270","-275","2021-04-14 11:58:52.507","43","0","Buy"
"1","271","277","2021-04-14 11:58:53.309","0","23","Sell"
"1","272","-257","2021-04-14 11:58:54.437","44","0","Sell"
"1","273","279","2021-04-14 11:58:54.443","42","261","Buy"
"1","274","-274","2021-04-14 11:58:54.662","44","0","Sell"
"1","275","-268","2021-04-14 11:58:54.673","42","0","Buy"
"1","276","282","2021-04-14 11:58:55.707","42","24","Buy"
"1","277","283","2021-04-14 11:58:56.319","43","39","Buy"
"1","278","-283","2021-04-14 11:58:58.188","43","0","Buy"
"1","279","285","2021-04-14 11:58:58.567","43","30","Buy"
"1","280","286","2021-04-14 11:58:58.796","43","29","Buy"
"1","281","-119","2021-04-14 11:58:59.201","48","0","Sell"
"1","282","288","2021-04-14 11:58:59.299","42","1077","Buy"
"1","283","289","2021-04-14 11:59:00.924","44","32","Sell"
"1","284","290","2021-04-14 11:59:01.296","42","180","Buy"
"1","285","291","2021-04-14 11:59:01.548","44","22","Sell"
"1","286","-285","2021-04-14 11:59:01.870","43","0","Buy"
"1","287","293","2021-04-14 11:59:01.999","0","36","Buy"
"1","288","294","2021-04-14 11:59:02.143","45","25","Sell"
"1","289","295","2021-04-14 11:59:02.439","43","33","Buy"
"1","290","296","2021-04-14 11:59:02.473","0","61","Buy"
"1","291","297","2021-04-14 11:59:02.558","42","39","Buy"
"1","292","298","2021-04-14 11:59:04.109","0","31","Sell"
"1","293","-289","2021-04-14 11:59:04.193","44","0","Sell"
"1","294","-294","2021-04-14 11:59:04.232","45","0","Sell"
"1","295","301","2021-04-14 11:59:04.737","0","45","Sell"
"1","296","302","2021-04-14 11:59:04.832","0","20","Sell"
"1","297","303","2021-04-14 11:59:06.101","42","31","Buy"
"1","298","304","2021-04-14 11:59:06.584","44","108","Sell"
"1","299","305","2021-04-14 11:59:06.999","43","68","Buy"
"1","300","-304","2021-04-14 11:59:07.092","44","0","Sell"
"1","301","307","2021-04-14 11:59:07.592","42","22","Buy"
"1","302","308","2021-04-14 11:59:07.594","44","22","Sell"
"1","303","309","2021-04-14 11:59:09.260","45","37","Sell"
"1","304","-282","2021-04-14 11:59:09.861","42","0","Buy"
"1","305","-309","2021-04-14 11:59:12.740","45","0","Sell"
"1","306","-270","2021-04-14 11:59:13.110","44","0","Sell"
"1","307","313","2021-04-14 11:59:13.134","45","39","Sell"
"1","308","314","2021-04-14 11:59:13.969","44","22","Sell"
"1","309","-291","2021-04-14 11:59:14.959","44","0","Sell"
"1","310","316","2021-04-14 11:59:17.334","42","53","Buy"
"1","311","-305","2021-04-14 11:59:17.798","43","0","Buy"
"1","312","318","2021-04-14 11:59:18.507","44","23","Sell"
"1","313","-288","2021-04-14 11:59:21.290","42","0","Buy"
"1","314","320","2021-04-14 11:59:21.765","42","20","Buy"
"1","315","321","2021-04-14 11:59:23.922","44","79","Sell"
"1","316","322","2021-04-14 11:59:26.539","44","104","Sell"
"1","317","323","2021-04-14 11:59:26.782","0","26","Buy"
"1","318","324","2021-04-14 11:59:28.502","0","206","Sell"
"1","319","325","2021-04-14 11:59:30.289","41","23","Buy"
"1","320","-325","2021-04-14 11:59:30.445","41","0","Buy"
"1","321","-297","2021-04-14 11:59:31.293","42","0","Buy"
"1","322","-168","2021-04-14 11:59:35.231","45","0","Sell"
"1","323","-260","2021-04-14 11:59:39.217","45","0","Sell"
"1","324","330","2021-04-14 11:59:40.859","41","26","Buy"
"1","325","-330","2021-04-14 11:59:41.925","41","0","Buy"
"1","326","332","2021-04-14 11:59:42.631","43","88","Sell"
"1","327","333","2021-04-14 11:59:46.049","41","37","Buy"
"1","328","334","2021-04-14 11:59:46.776","0","21","Sell"
"1","329","335","2021-04-14 11:59:48.123","44","181","Sell"
"1","330","336","2021-04-14 11:59:49.539","41","23","Buy"
"1","331","337","2021-04-14 11:59:50.677","43","32","Sell"
"1","332","338","2021-04-14 11:59:50.804","0","60","Buy"
"1","333","339","2021-04-14 11:59:53.418","43","65","Sell"
"1","334","-337","2021-04-14 11:59:54.127","43","0","Sell"
"1","335","341","2021-04-14 11:59:55.681","43","30","Sell"
"1","336","-149","2021-04-14 11:59:55.898","48","0","Sell"
"1","337","343","2021-04-14 11:59:55.947","41","50","Buy"
"1","338","344","2021-04-14 11:59:56.114","43","102","Sell"
"1","339","345","2021-04-14 11:59:56.303","0","35","Buy"
"1","340","346","2021-04-14 11:59:57.193","41","31","Buy"
"1","341","-341","2021-04-14 11:59:59.476","43","0","Sell"
"1","342","348","2021-04-14 12:00:00.111","42","25","Buy"
